id,CCP,y_pred,prob_true,prob_false,difference,lime
2506407,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含unmaintained,不包含obsole,不包含sample,不包含personal,不包含mirror,不包含demo,不包含collectionof,不包含dot,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,包含readme_obsole,不包含server,不包含component,不包含tool,不包含readme_usage,不包含app,不包含readme_wiki,不包含readme_cookbook）。》"
2506608,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含unmaintained,不包含obsole,不包含deprecated,不包含fork,不包含sample,不包含Tutorial,不包含mirror,不包含personal,不包含demo,不包含clone），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含inactive,不包含plugin,不包含component,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含app,不包含readme_wiki）。》"
2512540,TRUE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含Tutorial,不包含collectionof,不包含dot,不包含deprecated,不包含sample,不包含personal,不包含documentation,不包含cookbook,不包含mirror,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含app,不包含system,不包含component,不包含readme_wiki）。》"
2509619,TRUE,1,0.673,0.327,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含fork,不包含personal,不包含dot,不包含mirror,不包含sample,不包含Tutorial,不包含demo,不包含obsole,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含inactive,不包含readme_reportbug,不包含plugin,不包含server,不包含component,不包含readme_usage,不包含tool,不包含library,不包含app）。》"
2513650,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含mirror,不包含dot,不包含collectionof,不包含Tutorial,不包含personal,不包含sample,不包含deprecated,不包含demo,不包含example），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,不包含component,不包含server,不包含tool,不包含readme_usage,不包含readme_author,不包含app,不包含readme_wiki,不包含readme_install）。》"
2513384,TRUE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含mirror,不包含fork,不包含sample,不包含Tutorial,不包含dot,不包含collectionof,不包含personal,不包含obsole,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含component,不包含readme_usage,不包含app,不包含library,不包含module,不包含readme_author）。》"
2513719,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含collectionof,不包含sample,不包含personal,不包含fork,不包含Tutorial,不包含demo,不包含dot,不包含mirror,不包含obsole），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,不包含server,不包含readme_usage,不包含component,不包含tool,不包含readme_author,不包含readme_wiki,不包含app,不包含system）。》"
2516350,TRUE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含collectionof,不包含deprecated,不包含fork,不包含mirror,不包含dot,不包含personal,不包含Tutorial,不包含example,不包含cookbook），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,包含test,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含component,不包含readme_author,不包含app,不包含library）。》"
2523972,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含collectionof,不包含Tutorial,不包含personal,不包含dot,不包含mirror,不包含sample,不包含obsole,不包含demo,不包含deprecated），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含app,不包含readme_author,不包含component,不包含readme_wiki,不包含system）。》"
2506442,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含Tutorial,不包含deprecated,不包含obsole,不包含dot,不包含personal,不包含collectionof,不包含mirror,不包含sample,不包含documentation），其负面解释(也就是预测为非CCP)为（该项目包含test,不包含readme_reportbug,不包含plugin,不包含server,不包含inactive,不包含tool,不包含readme_usage,不包含library,不包含readme_author,不包含component）。》"
2511686,TRUE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含collectionof,不包含dot,不包含Tutorial,不包含sample,不包含personal,不包含obsole,不包含unmaintained,不包含mirror,不包含deprecated），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,包含test,不包含plugin,不包含server,不包含component,不包含tool,不包含readme_author,不包含readme_usage,不包含app,不包含readme_install）。》"
14470,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含mirror,不包含collectionof,不包含fork,不包含personal,不包含dot,不包含sample,不包含deprecated,不包含Tutorial,不包含obsole,不包含unmaintained），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含plugin,不包含inactive,不包含tool,不包含server,不包含component,不包含readme_usage,不包含readme_author,不包含app）。》"
721520,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含sample,不包含unmaintained,不包含fork,不包含mirror,不包含personal,不包含documentation,不包含Tutorial,不包含collectionof,不包含demo），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,不包含server,不包含inactive,不包含component,不包含tool,不包含readme_usage,不包含library,不包含readme_author,不包含app）。》"
730677,TRUE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含mirror,不包含collectionof,不包含Tutorial,不包含sample,不包含dot,不包含personal,不包含deprecated,不包含demo,不包含clone），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含inactive,包含test,不包含plugin,不包含server,不包含readme_usage,不包含tool,不包含component,不包含app,不包含readme_author）。》"
755200,TRUE,1,0.673,0.327,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含fork,不包含collectionof,不包含sample,不包含Tutorial,不包含dot,不包含personal,不包含demo,不包含obsole,不包含deprecated,不包含documentation），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,包含test,不包含plugin,不包含server,不包含readme_usage,不包含readme_author,不包含app,不包含library,不包含readme_install,不包含system）。》"
1136862,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含collectionof,不包含dot,不包含sample,不包含personal,不包含fork,不包含Tutorial,不包含demo,不包含clone,不包含documentation,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含component,不包含readme_usage,不包含app,不包含readme_author,不包含readme_wiki,不包含system）。》"
1717943,TRUE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含sample,不包含mirror,不包含fork,不包含collectionof,不包含demo,不包含deprecated,不包含dot,不包含unmaintained,不包含personal,不包含Tutorial），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含plugin,不包含server,不包含tool,不包含component,不包含readme_usage,不包含app,不包含readme_author,不包含inactive,不包含library）。》"
2231928,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含demo,不包含dot,不包含collectionof,不包含sample,不包含Tutorial,不包含personal,不包含mirror,不包含deprecated,不包含example,不包含fork），其负面解释(也就是预测为非CCP)为（该项目不包含0.00 < is_null,不包含readme_reportbug,不包含server,不包含plugin,不包含tool,不包含component,不包含readme_usage,不包含app,不包含readme_author,不包含readme_wiki）。》"
2507142,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含dot,不包含obsole,不包含collectionof,不包含sample,不包含demo,不包含Tutorial,不包含fork,不包含unmaintained,不包含deprecated,不包含mirror），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含server,不包含plugin,不包含tool,不包含readme_usage,不包含component,不包含library,不包含app,不包含readme_author,不包含readme_wiki）。》"
2510010,FALSE,0,0.327,0.673,0.346,"《现在有个项目被模型预测，其正面(也就是预测为CCP)解释为（该项目不包含deprecated,不包含personal,不包含sample,不包含mirror,不包含demo,不包含fork,不包含collectionof,不包含dot,不包含obsole,不包含Tutorial），其负面解释(也就是预测为非CCP)为（该项目不包含readme_reportbug,不包含inactive,不包含component,不包含plugin,不包含server,不包含tool,不包含readme_usage,不包含app,不包含readme_wiki,不包含readme_author）。》"
